sample	UMAP1	UMAP2
TCGA-56-8082	2.682239156247758	1.7061714503541232
TCGA-63-7021	1.888902204098302	0.9744489391924084
TCGA-LA-A7SW	1.4018390152353328	-0.2104221769719734
TCGA-63-A5MG	0.296420872643986	0.5164438557432741
TCGA-43-3920_normal	1.2147177052318467	2.3492857754285237
TCGA-85-A53L	3.0504052447368144	1.153668270229677
TCGA-92-7340	1.9589080520965654	0.4597976301861043
TCGA-NC-A5HT	0.9245221075701017	-4.248561589145559
TCGA-NK-A5D1	2.636939447894294	0.5183620843853035
TCGA-58-8391	4.718093585041119	0.8341744497306912
TCGA-85-8048	2.272604699350955	1.0650264857741525
TCGA-85-A50Z	0.7581500472256927	1.0158402147142378
TCGA-68-7757	1.3066125392249959	1.307860944596026
TCGA-77-A5G7	1.7395704340818416	1.270319165980394
TCGA-90-A59Q	0.3955478276098987	1.4907207079351341
TCGA-56-7730	4.629399450680208	1.0180664724164599
TCGA-J1-A4AH	4.303764598923997	1.0585486340124373
TCGA-39-5031	3.3226861739976585	1.0030388701368151
TCGA-77-8144	1.5962452367519218	-0.42437420058152153
TCGA-52-7810	2.131227693602464	1.5472929413042626
TCGA-21-5786	2.8256960723466986	0.6743844772693711
TCGA-85-8666	3.391432724191266	0.7860930375209124
TCGA-90-7964	1.808759523364841	1.9109408886753863
TCGA-37-5819	1.5766874616937026	2.685111845167389
TCGA-85-8584	0.4878281821341295	1.5188552131163835
TCGA-52-7809	2.7452028309417416	0.965644297240471
TCGA-63-A5MJ	4.216517734794836	0.44842165637839837
TCGA-58-8390	2.3997327191160385	0.9174914642453685
TCGA-77-8131	0.6670789770275697	0.4511888213980856
TCGA-85-A50M	0.8551496256935869	1.5576074295227524
TCGA-22-A5C4	2.468006967843713	1.2652660068259354
TCGA-85-A4PA	0.08795588412974728	0.9573139159959786
TCGA-94-A5I6	3.987857150235685	0.9166884038646604
TCGA-58-8387	2.763682175192536	1.4225645510617095
TCGA-63-A5MU	4.686276067121659	0.20242454308293045
TCGA-56-7823	4.92037392963928	0.5828756630770479
TCGA-56-5898	3.7858644169802376	1.0244138068418138
TCGA-52-7812	0.601928617578661	1.563016062620325
TCGA-68-8250	2.6893067606550707	1.6855931246461666
TCGA-77-A5G8	3.921902358790783	0.3458011608300159
TCGA-34-5241	2.2159495041817245	1.580365691601552
TCGA-96-A4JK	3.807926040656946	0.604057526995864
TCGA-43-6773	0.4718152216183086	0.804077090631281
TCGA-85-8354	4.679075581099034	0.18082162199448593
TCGA-MF-A522	4.306636832561863	0.8577426781006064
TCGA-56-A4ZK	3.9364030310184157	1.132106663642531
TCGA-90-7767	2.4492610850454795	0.33938225675189104
TCGA-98-7454	0.570186130789031	1.4574436037216163
TCGA-77-8009	4.493158274184748	0.6825680300108318
TCGA-37-A5EL	4.131439242009719	0.2548986511632124
TCGA-39-5022	2.6988117007754697	0.9333055922412433
TCGA-77-A5GH	1.9936946013631833	0.9572512658562456
TCGA-43-8118	3.480494172735828	1.1260010010975248
TCGA-85-8276	3.1391193697321653	0.9518437381691575
TCGA-90-A4EE	2.5461284905380674	0.8639703655858596
TCGA-77-7335	3.7401356774470145	-0.0055497385087859286
TCGA-39-5035_normal	1.3338080149283615	2.2974877825095477
TCGA-39-5034	1.4831513030083185	2.5057721655410377
TCGA-39-5034_normal	1.2724275162386203	2.49005551638546
TCGA-56-5897	1.0539196707548635	1.2891250456384324
TCGA-77-8133	3.9568109455653078	0.06519096409364489
TCGA-77-8007	0.44658626598772944	1.2843173644866828
TCGA-77-6843	4.524848065414366	1.1515436456012558
TCGA-56-7731	2.0068451540234356	1.5676518152730945
TCGA-98-A539	3.4771354913388275	1.2532982735961964
TCGA-77-8136	2.2985028097283813	1.2365133601140434
TCGA-22-5477	4.237915639532188	0.08265032757922441
TCGA-85-A510	1.506049465292497	2.722556612555842
TCGA-68-7756	1.7713454675176743	1.8093875680252434
TCGA-98-A538	2.6211941000654666	1.4883978803389475
TCGA-56-A4BY	4.526797561614031	1.109260974686086
TCGA-77-A5GA	3.286742534639953	0.9178371068355217
TCGA-96-8169	1.9245641903936939	1.6882956028456935
TCGA-39-5028	0.6239732972095426	0.13217756203627695
TCGA-22-5482_normal	1.3975876955539268	2.933036456963824
TCGA-56-8305	4.259000756863831	0.9791507832320326
TCGA-22-5482	4.01159928548894	1.203669416744137
TCGA-58-A46J	2.0229356310662245	1.6222350982677711
TCGA-NC-A5HM	1.9961212863862108	1.7847096157960385
TCGA-63-A5MN	0.19430167355660535	1.446384861899603
TCGA-63-6202	0.5063462757402362	1.4517272097846203
TCGA-O2-A52S	4.5608930683611515	0.5311602291371623
TCGA-77-7138	0.6214086979444868	1.327166160393217
TCGA-98-A53B	2.2007678733169604	1.4655889808571234
TCGA-18-3417_normal	1.3564288183444002	2.6819460632105976
TCGA-34-5929_normal	1.4556624150678756	2.9968451729108185
TCGA-85-7950	2.334060233873948	0.9631248164434615
TCGA-34-5929	2.2711780913071626	1.2069852288002236
TCGA-98-A53H	1.167647684365168	1.2736510485340102
TCGA-85-8664	2.69723126943504	0.7385663935681087
TCGA-22-5473	4.7210076823126785	0.8605182847734175
TCGA-58-A46M	4.474539712486268	0.8527138905731763
TCGA-22-5473_normal	1.394364096608339	2.881413337117571
TCGA-34-5231	1.1243483643451648	-4.155158218677441
TCGA-22-5479	3.921958867237401	-0.4221881831356204
TCGA-NC-A5HD	4.14346545047193	1.3150203438104038
TCGA-92-8065	0.6963131052894522	0.006388054009127675
TCGA-63-A5M9	4.626220048885144	1.042259607448519
TCGA-77-6844	2.214122660728077	1.6415727814410257
TCGA-85-8049	3.082137170201621	0.475607657574011
TCGA-39-5039_normal	1.547660778583392	2.738212508523679
TCGA-56-7822	2.275519992460285	1.7965510421151794
TCGA-56-A4BX	4.674978057956232	0.23521176107017483
TCGA-33-4566	0.4576420981927787	1.4378083217807531
TCGA-43-5668_normal	1.5255742084837594	2.973621099689757
TCGA-85-7698	4.184320228755161	0.22741915475324237
TCGA-21-A5DI	1.805554668014678	1.7438507700675165
TCGA-94-8491	3.0173235064166595	0.549130205836066
TCGA-22-5483	4.142131175780339	0.6749101683749076
TCGA-56-6545	2.0904505387525	1.2805391249511096
TCGA-33-AASL	3.356914234225059	0.6661797042677505
TCGA-77-8143	3.2814224322306385	1.7452269990818472
TCGA-43-A56V	2.941602780740337	1.5996090952136237
TCGA-22-5471_normal	1.5758455836361691	2.9362043420982227
TCGA-85-A512	3.881404820318661	0.002514921321979724
TCGA-56-8307	2.2076940826453613	0.8592999940921061
TCGA-43-3394_normal	1.4939703120357388	3.0364698788333406
TCGA-22-5477_normal	1.5194583367349928	2.777936672284853
TCGA-60-2703	2.2463281125532633	1.7542666766428416
TCGA-22-5472_normal	1.4156104381868841	2.9251747065314095
TCGA-22-5472	1.5630935182734254	1.9190283392481389
TCGA-77-A5G1	0.9608148866457827	1.395648997166186
TCGA-33-6738	3.275480789694989	1.4954397850169965
TCGA-NC-A5HI	2.8013670252228398	1.579825478579163
TCGA-85-A511	3.0576253014180206	0.9577684822106091
TCGA-63-5128	4.826753124650801	0.9430177337364151
TCGA-37-A5EN	4.5101094687415015	0.5077862352760928
TCGA-68-8251	2.298701357959746	0.7766489967559723
TCGA-39-5027	4.816366001342941	0.940608929461518
TCGA-85-A4QQ	1.0613958967921475	-0.666935882519046
TCGA-L3-A4E7	1.5732841888749358	1.9877601079007872
TCGA-92-8064	3.407011892065342	0.8158877861187511
TCGA-NK-A5CT	1.052441220434743	1.6475200275313346
TCGA-85-8072	4.398918946005312	1.0904584839652136
TCGA-39-5021_normal	1.499160248005634	3.0426491316472184
TCGA-33-4583_normal	1.5322605703192318	3.068319071522773
TCGA-33-4583	4.016164838466488	-0.02417074108914885
TCGA-39-5021	3.7483676092422558	1.3503728912956414
TCGA-94-7557	2.1619553147334694	1.5803967290605394
TCGA-77-6845	4.643434883105671	1.2457723986959586
TCGA-34-5240	4.113411616434589	0.814521278127322
TCGA-39-5040	3.108451597456031	1.660911855161788
TCGA-63-A5MP	3.6280596070172093	1.0597303207338378
TCGA-33-AASJ	4.201297134372443	0.15301702059254152
TCGA-56-A5DS	1.5660197456443674	1.2649034021460976
TCGA-33-4566_normal	1.335384348656783	2.8956824218482677
TCGA-58-A46N	4.699546651020782	0.636691051562274
TCGA-L3-A524	4.641878812283096	1.076183869791695
TCGA-98-A53I	3.8899356196612125	0.5695604837803542
TCGA-56-8626	2.6025954856729143	1.121477320425142
TCGA-63-A5MM	0.4756459642922991	1.3191532732081748
TCGA-43-6771	0.5596038924615847	1.6088783213407978
TCGA-43-6771_normal	1.2566192245999968	2.6168497737164707
TCGA-43-7656	2.3652986905648006	1.1314253280701347
TCGA-94-7943	2.60522653167428	1.0381697664413734
TCGA-63-7022	1.7081642903849406	1.2942185221020295
TCGA-77-8128	4.5996082701591465	0.3062150102996083
TCGA-77-A5G3	4.638351286867749	0.27487330407969346
TCGA-98-8022	2.5154009219488445	1.222007155548038
TCGA-56-A4BW	2.8673505725743604	0.9291591536014271
TCGA-85-7696	3.767276407182656	0.15577909195965156
TCGA-33-6737	0.44651417182203934	1.514313024753231
TCGA-43-A475	3.6198076200501417	1.0315814397702083
TCGA-34-7107	3.8052581487415984	0.10888658330314815
TCGA-85-8351	1.781548981342967	1.7996481020390855
TCGA-85-8071	1.1826854334615273	-4.223045421645106
TCGA-85-A5B5	4.698187653876972	0.3024050083153863
TCGA-85-7697	2.196544287198424	0.15645523630764158
TCGA-NC-A5HE	3.020390176122944	0.6546225949627286
TCGA-34-5232	1.9124950990065215	0.4293866145303734
TCGA-XC-AA0X	3.1833001522783397	1.0851188871495276
TCGA-22-5489_normal	1.5807118596468852	2.9679503062211823
TCGA-22-4599	3.6692572391814005	0.8324332833880944
TCGA-46-6026	0.7682986546377695	-4.35405254687807
TCGA-NC-A5HN	1.122954284839811	-4.278496037616217
TCGA-56-8309	2.0047067822745515	1.023509906163389
TCGA-33-AAS8	4.170571877402405	1.220616587009224
TCGA-56-8503	1.528563817386419	1.0730353943904243
TCGA-43-7658	2.40829793555047	1.092608025308679
TCGA-85-8350	2.7981391745348203	0.6761935134725182
TCGA-NC-A5HH	2.44367102725948	1.2661707802561222
TCGA-39-5035	1.5560696004367658	1.3502558557285993
TCGA-56-A4ZJ	1.6418203572533037	2.1389348261968135
TCGA-58-A46K	3.5496486174371356	0.41984178463887345
TCGA-56-7580	2.599853186457095	1.5770011721658288
TCGA-21-5787	0.31420644535775866	1.595530896075953
TCGA-63-A5ML	4.462479498496504	1.0677198097171705
TCGA-22-4599_normal	1.5038434080876828	2.7644257241464794
TCGA-22-5489	2.614933810582021	0.518291087456323
TCGA-21-5782	2.6359068363002325	1.5270984836887798
TCGA-70-6722	0.7971386089530241	1.5549790411681315
TCGA-56-8622	0.7735947458409334	0.4947020714135527
TCGA-33-AASD	4.4187563901834475	1.183765731762231
TCGA-39-5031_normal	1.4709608373990306	2.8116442001179363
TCGA-85-7710	3.2039273255379634	0.6078965684255792
TCGA-43-6143	2.6287669068378414	1.279206441977618
TCGA-22-5481	2.380700073662045	1.0302572024893144
TCGA-NC-A5HG	0.7926291006625216	-4.316287455766401
TCGA-22-5471	3.6093166772862006	0.20382584512547453
TCGA-56-6546	-0.03309062244152826	2.0007621399860565
TCGA-85-8355	3.1753793524776674	1.1391158613403638
TCGA-39-5028_normal	1.5499115720225523	2.4252207660413254
TCGA-43-7657	3.555989712916138	1.0057240769680331
TCGA-18-3417	2.6999369396059003	1.0390900031096488
TCGA-43-5668	0.6041623968748301	1.5536729407343106
TCGA-77-7139	4.859025848955126	0.5506365433983368
TCGA-39-5039	2.1243514470288982	1.7661418117716559
TCGA-56-7582	4.473623764154005	0.45694489314945896
TCGA-43-A474	1.2033968238519874	-4.0627379418608385
TCGA-85-8582	1.2516463810485299	1.1534071168517377
TCGA-77-7337	1.538452404341465	1.2884507343964882
TCGA-98-A53A	3.3929697089341055	0.6906329705043946
TCGA-98-8020	-0.0992128963648527	-2.3864556160319603
TCGA-77-A5GB	0.6430690628151711	0.3617319397099822
TCGA-CV-A464	0.5020954734915385	-0.9722671265200067
TCGA-IQ-A61K	-0.36921408890037266	-2.740722404169702
TCGA-CR-7373	-1.4731114272702348	-1.9883609518294545
TCGA-CV-A45W	3.4894131772193355	0.8829775298134112
TCGA-BB-4217	0.024252712682284377	0.24938541856474894
TCGA-CV-7252	-1.1434997716271533	-1.756576171574383
TCGA-CV-7235	1.6796590725950389	-0.3259752645846293
TCGA-BB-7863	-1.0145339858241817	-1.7468774130473168
TCGA-QK-A6II	-0.516871773790397	-1.6071740034904352
TCGA-D6-A6EP	2.922904054929029	0.5851411146984274
TCGA-CV-6933	3.61002633733638	-0.4605177535818275
TCGA-CX-7085	-0.8932215338315443	-1.3877150115270043
TCGA-BA-5152	0.2563396471780276	-0.7938507273046318
TCGA-CV-6950	-0.20678587809753388	-1.7189134729422957
TCGA-CV-5439	0.4069006788664351	-1.2686270253204261
TCGA-UF-A71D	1.0027814756932993	-4.340548442416335
TCGA-CN-6022	0.9583390928610255	-0.26934474662287167
TCGA-CX-7219	1.4578973784710008	-0.5386371949595925
TCGA-CV-7406	2.6152653427920542	0.48548058876692146
TCGA-CV-7248	3.632083978815083	0.7869067528173498
TCGA-CN-6998	-0.6859028872943029	-2.170875362398267
TCGA-CV-5430	2.998714140347954	0.28712172058482877
TCGA-CV-7263	0.6384078884090599	-4.054398365415967
TCGA-CV-7263_normal	1.7177173989315095	-2.1343035571662137
TCGA-BA-5151	-1.1596933860352272	-1.4362768543579594
TCGA-CN-4738	1.617739184255415	-1.6723620200295475
TCGA-CV-5436_normal	1.8299454093017722	-2.2416762967522392
TCGA-CV-5436	-0.22001716363719687	-1.9847253994755922
TCGA-HL-7533	-3.129528202674205	-3.554027348215679
TCGA-BB-A5HZ	1.0383503473326208	-4.313568507947994
TCGA-DQ-7590	-3.1811824862738947	-3.757256166362136
TCGA-CR-6481	-3.0945086240021777	-3.512832546362081
TCGA-CR-5250	-3.594223804042049	-4.07177799770301
TCGA-CN-A642	-1.6224599459513587	-2.058071799579649
TCGA-BA-A8YP	4.485205757605377	-0.09240084840586593
TCGA-CV-7409	1.2101494532250336	-4.10565358616916
TCGA-CX-7086	2.168306012338407	-1.0847431881620673
TCGA-CN-6021	4.190231092196712	0.39666624165510134
TCGA-CN-A499	-3.2278877188970485	-3.580666481612399
TCGA-CV-6962_normal	1.8923465634860814	-1.8864022660089685
TCGA-CR-7397	0.7967099675115578	-1.044033126006147
TCGA-CN-5358	0.24765929183645394	-0.2259547073969358
TCGA-CV-7245	0.8035932622413741	-4.221208965276497
TCGA-CV-A6JO	-0.8304414466133238	-1.476789259873619
TCGA-BA-A6D8	3.9893550841001195	-0.525453069759672
TCGA-MZ-A6I9	-3.3667793110972513	-3.604138740308216
TCGA-HD-8635	1.2366802069553766	-0.3952232368415992
TCGA-CN-6010	4.307342955670658	-0.17540733230275396
TCGA-QK-A8ZA	3.9921558623695823	-0.6063223414302852
TCGA-CN-A49C	-4.0669481517489485	-3.414487621499722
TCGA-CN-4722	-0.7894895626689277	-1.5017993300466759
TCGA-F7-A620	-0.7300396625367526	-1.0352620265230361
TCGA-BB-4227	1.4247536623972916	-0.8067954319813362
TCGA-CR-6477	1.0589507862129963	-0.7719682317603769
TCGA-IQ-A61I	-3.636282879851425	-4.070794660747898
TCGA-BA-A6DF	-1.4675499186279244	-1.96703897286418
TCGA-CV-7446	4.623290376570791	0.47827717530108826
TCGA-BA-A6DG	-0.18945536586804793	-1.1157433967752335
TCGA-CN-4734	-1.5691485788635553	-1.7215956525607932
TCGA-CN-4739	0.7755801399103427	-3.992634771809934
TCGA-CV-6952_normal	1.9327529630204716	-2.3641175051732963
TCGA-CV-6952	-0.7697705106766345	-1.7362349726488588
TCGA-BB-7872	-0.6791118681892019	-1.6371437667521593
TCGA-P3-A5QA	-0.3371576744108864	-2.5439298411858995
TCGA-CV-7424	4.298702547695427	0.2663587725163109
TCGA-CV-6940	-0.49058080014098704	-2.1448756717442476
TCGA-CV-5973	-0.40481032031954634	-2.8045542842396527
TCGA-CV-6956	-0.7688062070100234	-2.6317635990692714
TCGA-CV-5973_normal	1.8554546253672555	-2.2778321239189783
TCGA-CV-7238	-0.2972151254504565	-0.8591163225096976
TCGA-F7-7848	1.1109923929456305	-3.8708704428381004
TCGA-F7-A50I	1.0748546553936376	-0.6040705741726751
TCGA-CV-7100	-3.1921462262829237	-3.0228523355194947
TCGA-UF-A7J9	3.5307176257838004	-0.3241279937692024
TCGA-CV-7178_normal	1.9321758370267341	-2.1118820311930007
TCGA-F7-A61S	-0.6536890743471382	-2.099554200683438
TCGA-IQ-A61H	3.894401628411669	0.7519590246487157
TCGA-DQ-7588	1.2671859440642024	-0.7010850733801594
TCGA-P3-A6T8	0.6796372452474403	-1.4666001998378744
TCGA-F7-A61W	0.942153500785096	-0.6609405446430686
TCGA-MT-A67G	-3.2352666949090154	-3.5435120282259205
TCGA-D6-8569	-0.4005851872753565	-2.2999980299290312
TCGA-P3-A6T7	-1.1208389746745915	-1.5626135303195943
TCGA-CV-6436_normal	1.8583227616782254	-2.3034430502662095
TCGA-CQ-5330	-0.7568929210119721	-1.9262962369061811
TCGA-F7-A622	-0.21201402791509882	-2.274316098804514
TCGA-DQ-5630	-0.12178368894554085	-1.1662965666527858
TCGA-CQ-6220	-0.6667563517221404	-2.0818371113434133
TCGA-P3-A6T2	-1.67352872101319	-1.8794979563851304
TCGA-CV-A45V	-1.2175420274102504	-1.9667606166369662
TCGA-CR-7395	-1.012695620720597	-1.404414543170819
TCGA-UF-A71B	-0.22134426820526984	-2.2567492186774354
TCGA-CV-A6K2	0.27737128814234713	-0.6455397352969576
TCGA-BB-7871	3.420744673234885	0.06235913214875932
TCGA-CR-7365	-0.7693871314419052	-1.9781468196256071
TCGA-CR-6487	-3.2884976036048896	-3.089051707860284
TCGA-CV-A45O	-1.2558098862064726	-1.6303333578418129
TCGA-CR-6474	0.8172060136404254	-0.7173540181659761
TCGA-CR-6492	0.7417789383398607	-1.4610046171043107
TCGA-CR-6484	-0.007792566581402524	-0.6589674310214837
TCGA-CV-7245_normal	1.5787388414076944	-1.9563889362287616
TCGA-CQ-A4CH	-0.056723357055098726	-0.010840759445913783
TCGA-CV-7104	-0.6669710591056598	-2.065802124991867
TCGA-CV-A6JU	1.097802834369431	-3.4366357163550547
TCGA-H7-A6C5	1.0141591416728684	-4.045101782788525
TCGA-CR-7376	0.28599116665228685	-0.7471415624323251
TCGA-KU-A6H7_met	-3.541967010448565	-4.0922773069816705
TCGA-MT-A7BN	2.9023787894707374	1.6471671796761322
TCGA-TN-A7HJ	-0.6167576972344931	-1.6300083284359679
TCGA-QK-A6IH	0.5374542446537699	-0.8557472362690401
TCGA-CR-6480	-3.6479495084127196	-4.002102451140814
TCGA-BB-4225	-3.6051541779959746	-4.101609543127693
TCGA-T2-A6X2	-1.420732356534598	-1.8639535949478279
TCGA-UF-A7JJ	0.059898120193935644	-0.7860993283295755
TCGA-4P-AA8J	0.9482023189790193	-0.47498727520513856
TCGA-CV-7238_normal	1.9023664565848462	-2.114904370207055
TCGA-IQ-A61L	-0.5495718309634676	-2.294504232167339
TCGA-TN-A7HI	-3.5650462506438347	-3.8558820061408143
TCGA-CQ-7068	-1.6859107043865635	-1.8164953630791143
TCGA-QK-A8Z9	-0.12103311789208644	-1.198645691464867
TCGA-CV-7178	0.48494810843826264	-1.9324583150749186
TCGA-CV-A45T	-0.46906404076587194	-0.8500095315018695
TCGA-CV-7428	1.0151190133843258	-4.267632127245316
TCGA-CR-7402	1.2673667913030506	-3.817003149066173
TCGA-CV-A45U	1.891536201950563	-0.2537272209650958
TCGA-CQ-6225	0.7859751357811076	-4.3534991825393545
TCGA-HD-A6HZ	0.009893918550268846	-1.5190963523951355
TCGA-CV-6951	3.948501170718269	-0.40987109910218844
TCGA-BA-4076	1.6284635942425534	-0.43353271834460305
TCGA-KU-A6H8	1.3233546631910142	-1.9717669976977739
TCGA-F7-A50G	-0.4451758815506348	-1.4708515422015642
TCGA-CQ-6229	-0.45701466536684276	-1.6662397200917851
TCGA-CV-6936_normal	1.8681806832782903	-2.312303000696244
TCGA-CV-7097	-0.7093670813300357	-0.9835873589489323
TCGA-CN-A497	1.170656799713154	-3.8880993115495928
TCGA-CV-6956_normal	1.94066083983077	-2.4354720884270025
TCGA-CN-6012	4.413387778027932	-0.0699297334511384
TCGA-BA-5555	1.3329786290026815	-3.8075405516770933
TCGA-CV-6951_normal	1.9451979433624156	-2.4450768765084585
TCGA-CN-6020	-0.1035527442494895	-1.3171641373707301
TCGA-CV-A45R	-0.7958740932208616	-2.490859889666378
TCGA-CR-7369	-3.6755416289482157	-2.8643782991662334
TCGA-T2-A6WX	-1.5295513997437262	-1.9462370359969077
TCGA-CR-6467	-3.661355004394639	-4.054270358422865
TCGA-P3-A6T6	-4.240820750433082	-2.8600302612097646
TCGA-CQ-6221	0.9479252207198784	-1.4913840350580942
TCGA-CV-6943_normal	1.9633345832610432	-2.4527305326118904
TCGA-CV-7407	2.2612993699773973	-0.3501144285793489
TCGA-CV-7416	-0.8921371941055188	-2.6541287799284996
TCGA-CV-6436	-0.792035624031661	-2.119470007504298
TCGA-CV-6936	-1.5288262864136013	-2.270967078795706
TCGA-UF-A7JH	0.8557754358165238	-4.074723019798461
TCGA-CV-6935	4.243483386659899	0.3820078515626709
TCGA-MT-A67D	0.5452238229638768	-3.7404224141464923
TCGA-CN-4727	1.1738204530951828	-3.757504299748653
TCGA-CV-6945	1.614473034000485	-0.3172912388742537
TCGA-F7-A50J	-0.5016493669600747	-2.3508113861914395
TCGA-UF-A7JV	-0.25038006261089957	-0.4443969622423431
TCGA-BA-A6DJ	-1.577632709052615	-1.701570801805905
TCGA-UF-A7JT	-1.5651766911421743	-1.7148637860064428
TCGA-CV-A6JN	-0.5598258608337314	-2.292107210417056
TCGA-BB-7861	-3.176984599668381	-3.697025171258386
TCGA-CR-7383	0.07261577610032338	-1.0692251386647653
TCGA-BB-7866	-3.695060282365023	-4.1105600283968
TCGA-UF-A7JS	-0.5425838131238183	-1.7293561427203963
TCGA-CV-5440_normal	1.428036137389761	-1.4040873339653368
TCGA-CV-5971_normal	1.7951310111192886	-2.224213255172357
TCGA-CV-5443_normal	1.9539378947116637	-1.9668113969209293
TCGA-UF-A71E	4.306564523603396	-0.3663367266433489
TCGA-CX-A4AQ	2.3815860824810358	0.11145381366513762
TCGA-CQ-7065	-0.2573929795167687	-2.7276964749235493
TCGA-QK-A6IF	-3.086307696347529	-3.660539053325984
TCGA-CV-5976	-0.8802363674853858	-1.975366689855119
TCGA-UF-A718	0.4291437511202556	-1.3873609765547648
TCGA-CV-5979_normal	1.9025893471120985	-1.9894137042350386
TCGA-F7-A61V	0.5600091909655195	-3.6245632373738874
TCGA-CV-6935_normal	1.9335255641353988	-1.9442764027475348
TCGA-CQ-6219	-0.4644885001092759	-1.409069102924302
TCGA-CV-5966	-0.7431889692225823	-1.1666065811894666
TCGA-CV-5966_normal	1.7345129726578656	-2.186611435560526
TCGA-HD-7831	0.7538956510033309	-1.6717070605643571
TCGA-CN-4736	0.4334826166780935	-0.789968369191034
TCGA-CQ-A4CD	-0.8155053722311603	-1.6685003003007508
TCGA-CV-5979	-0.1266352758135217	-2.6413985192418163
TCGA-CN-6997	3.8656583845097914	-0.4794656224014767
TCGA-CV-5970	0.005483840977774407	-2.176614493087513
TCGA-BA-5559	-3.6351953745521413	-4.045433796101939
TCGA-HD-7754	-3.6938773453952685	-3.5738368351775573
TCGA-CV-5971	-0.26109644622067035	-0.38352479154468355
TCGA-CV-A468	0.44513316952657134	-0.8173230422514008
TCGA-HD-8634	-0.4271802394113554	-1.6527049611125861
TCGA-CV-7103_normal	1.9720540617339752	-2.458919193585264
TCGA-CV-5976_normal	1.77829926499219	-2.1538442825178565
TCGA-CQ-A4C7	-0.5328381307683073	-2.074709527733947
TCGA-DQ-5631	-0.2780849619889413	-2.806691259245341
TCGA-P3-A6T3	-0.57637701703773	-2.710266438514822
TCGA-CQ-5334	-1.3155985527982261	-1.39945127394489
TCGA-BA-A6DA	0.0681566969331795	-0.99588225018038945
TCGA-CN-4737	0.09597969373960963	-1.995093410459865
TCGA-BA-A6DB	0.7475883466575999	-1.5550565593671373
TCGA-UF-A7JK	-0.5971901946778236	-2.4110454653596234
TCGA-CV-7418	4.046291707175179	-0.01084641324580049
TCGA-D6-A6EQ	-0.17409661475715144	-1.452171802269419
TCGA-CR-7367	-1.0018844618941736	-1.4649864149483824
TCGA-CV-5443	-3.619799111611715	-4.086931448488482
TCGA-CV-7103	3.742641300983962	0.8843066735418182
TCGA-CQ-A4CI	4.1982400512525935	-0.39425193404078157
TCGA-KU-A66T	-0.4368627339535791	-2.7858975755562083
TCGA-CV-5440	3.6594345190696194	-0.41961924589551713
TCGA-CV-5970_normal	1.8283258618104112	-2.2289367106471154
TCGA-CV-A45P	-0.9328379306337555	-1.6453214926223074
TCGA-BA-A6DE	0.9783388206147402	-4.0937924904699186
TCGA-UF-A7JD	1.0487554166820325	-3.7074168999200543
TCGA-CN-5356	1.3199547561014597	-4.027547434299486
TCGA-CR-7401	0.11922088792777524	-1.9025055487037403
TCGA-CQ-6228	0.7030118845327957	-4.27027677397147
TCGA-P3-A6T0	-0.8474917434973062	-2.5562656735009615
TCGA-CR-7379	0.47572843696489087	-0.6947056167545723
TCGA-CN-4740	0.8871818738077812	-3.398939524018755
TCGA-CR-5243	-3.6280287698703155	-4.202733505196326
TCGA-CV-6941	1.1982344885560383	-4.389258519008704
TCGA-CN-4733	-0.28940935312482885	-0.38795234861066846
TCGA-CQ-5323	-3.52783616898897	-3.3209274646900795
TCGA-CR-6471	-0.7940617910168996	-1.5814286012535717
TCGA-CR-7404	-4.106287659393971	-2.786785989235932
TCGA-CV-7432	-1.0367115826880713	-1.8981561000554978
TCGA-D6-6516	-0.5426704297116495	-1.7803980062863145
TCGA-CR-7394	-0.6658934104592856	-1.7821824422520949
TCGA-HD-8314	-3.632476669462698	-3.6559382507994456
TCGA-CV-7415	1.2282424047268246	-0.7886484515509044
TCGA-CV-7254	4.161427153873076	-0.0910165486758564
TCGA-CR-6488	0.3567645606983645	-2.1287642274784893
TCGA-CV-A463	-1.7283196237440375	-1.816850712785786
TCGA-CV-6939	-3.2413762065806835	-3.7554922378752074
TCGA-H7-A6C4	-0.6791613482934804	-1.5883867230435569
TCGA-D6-A74Q	0.7669660137683322	-4.126153205000336
TCGA-C9-A480	-0.7234451416392346	-1.679801575926465
TCGA-H7-8501	-1.3347281271237132	-1.9220337733479438
TCGA-DQ-5629	4.700361998414515	0.15692828538128512
TCGA-F7-A623	1.5038358108009031	-0.2184816956747343
TCGA-CV-6938	-1.3377223534915805	-1.4789678832205095
TCGA-CV-6948	4.442913247506139	0.2861506657769174
TCGA-MZ-A5BI	-3.003866665581079	-3.721563440664111
TCGA-CN-6016	-0.054559207451164486	-1.1759543379467532
TCGA-HD-7917	0.7512383829688212	-3.9165743458170628
TCGA-CV-7437	4.150817552380527	-0.3494645496782518
TCGA-CV-6953	-1.6340678406075737	-1.8289516458468453
TCGA-CV-6953_normal	-0.057275341996440694	0.5528193639339413
TCGA-CV-5430_normal	1.8993024905543683	-1.870971775867682
TCGA-T2-A6WZ	0.27015103382697103	-1.7995244270501751
TCGA-BA-4074	0.8107232236138198	-3.958257327064666
TCGA-UF-A7JA	1.8045575044975548	-0.18979697696669384
TCGA-QK-A8Z8	1.334801474265066	-4.143297246942631
TCGA-CR-5248	-3.2506913227304217	-3.6521183917229267
TCGA-CN-A63T	1.1732253761957474	-4.032725800253999
TCGA-CR-7385	-3.1944869922541552	-3.584975130611359
